,,,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing
Brandon Gibson,MIA,1,2,1,11,0,0,0,0
Brice Butler,OAK,1,3,2,10,0,0,0,0
Junior Hemingway,KC,1,1,1,10,0,0,0,0
Darrius Heyward-Bey,IND,1,5,2,10,0,0,0,0
Kenny Stills,NO,1,1,1,10,0,0,0,0
Mike Williams,TB,1,6,2,9,0,0,0,0
T.J. Graham,BUF,1,3,1,8,0,0,0,0
Anquan Boldin,SF,1,4,1,7,0,0,0,0
Marlon Moore,SF,1,1,1,6,0,0,0,0
Jeremy Ebert,JAC,1,1,1,5,0,0,0,0
Dwayne Harris,DAL,1,1,1,4,0,0,0,0
Kris Durham,DET,1,2,0,0,0,0,0,0
Armanti Edwards,CAR,1,2,0,0,0,0,0,0
Lestar Jean,HOU,1,1,0,0,0,0,0,0
Jerrel Jernigan,NYG,1,1,0,0,0,0,0,0
Robert Meachem,NO,1,1,0,0,0,0,0,0
Denarius Moore,OAK,1,2,0,0,0,0,0,0
Ryan Spadola,NYJ,1,1,0,0,0,0,0,0
